"musicbrainz_recording_id","artist","track","album","musicbrainz_artist","final_tags"
"07415c45-a5ba-4f8d-8adc-5c6b047fc9fc",Luke Bryan,Razor Blade,Kill the Lights,Luke Bryan,"[""others""]"
ab8d011f-b42a-4cd9-88e8-c0fac54f20a8,Frank Ocean,Pretty Sweet,Blonde,Frank Ocean,"[""pop""]"
ab93bf0a-6460-4a20-9cd3-a39bbe574eb9,Demi Lovato,For the Love of a Daughter,Unbroken,Demi Lovato,"[""pop""]"
ac130a34-0043-414c-b48d-0561fb9a112b,Lana Del Rey,Bartender,Norman Fucking Rockwell!,Lana Del Rey,"[""pop"", ""rock-metal-psychedelic""]"
ac3029e2-e547-47b1-b191-8359013f421b,The Beatles,Please Please Me,Please Please Me,The Beatles,"[""rock-metal-psychedelic"", ""pop""]"
acc4e9ce-f9cb-4a7c-8f65-a77cc586c81a,Harry Styles,Adore You,Fine Line,Harry Styles,"[""pop"", ""rock-metal-psychedelic""]"
ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,Kendrick Lamar,i,To Pimp a Butterfly,Kendrick Lamar,"[""hip_hop-rap""]"
ad90862b-80df-4eb5-8ace-5c89b9ad6ce3,Dr. Dre,A Nigga Witta Gun,The Chronic,Dr. Dre,"[""hip_hop-rap""]"
adf27047-a69d-44a6-93ac-3cd77a1cf978,Justin Bieber,Second Emotion,Changes,Justin Bieber,"[""others""]"
ae902733-14c5-4f01-918d-4149ed609c9f,Justin Bieber,Get Me,Changes,Justin Bieber,"[""rock-metal-psychedelic""]"
aebd58a6-a8bd-4d44-a59f-b0409d7d07d4,Taylor Swift,Haunted,Speak Now,Taylor Swift,"[""folk-classical-country-jazz"", ""opera-musical-theater-soundtrack-vocal-a_cappella"", ""pop""]"
aee1538e-d913-4e3d-b7f2-0ef29098dd6c,Taylor Swift,White Horse,Fearless,Taylor Swift,"[""folk-classical-country-jazz"", ""opera-musical-theater-soundtrack-vocal-a_cappella"", ""pop""]"
af3d4f03-a5c4-469f-8b5c-65ead2bd3559,Camila Cabello,Havana,Camila,Camila Cabello,"[""pop"", ""electronic-funk-disco-dance""]"
af7c25bb-a1bc-4202-83f5-a06a6b406cbe,Madison Beer,"17",Silence Between Songs,Madison Beer,"[""rock-metal-psychedelic"", ""pop""]"
afc950f9-b3b0-499d-9988-36c1f1e92d2c,Kanye West,Graduation Day,The College Dropout,Ye,"[""hip_hop-rap""]"
aff7d177-747a-4bdb-b5a4-a638366a6497,Luke Bryan,What She Wants Tonight,Born Here Live Here Die Here,Luke Bryan,"[""folk-classical-country-jazz""]"
b05263a9-8f57-4e5b-a9e8-6cdd004c307f,Sabrina Carpenter,Almost Love,Singular Act I,Sabrina Carpenter,"[""pop"", ""electronic-funk-disco-dance""]"
b06321bf-85c0-4309-91d0-946865ba9355,One Direction,No Control,FOUR,One Direction,"[""pop""]"
b0c2b0f2-9400-4754-b886-1b27a14162e8,"50 Cent",This Is 50,The Massacre,"50 Cent","[""hip_hop-rap""]"
b0d8029f-9326-40bd-a98d-e9700a7223e6,The Beatles,Chains,Please Please Me,The Beatles,"[""rock-metal-psychedelic"", ""pop""]"
b0e6fed8-d0e8-4160-9378-ad52af65540d,Beyoncé,"6 Inch",Lemonade,Beyoncé,"[""blues-r&b-soul"", ""hip_hop-rap"", ""pop""]"
b15bd178-8778-4bd9-a377-f47f41054f33,Taylor Swift,Treacherous,Red,Taylor Swift,"[""folk-classical-country-jazz"", ""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
b189ed78-6be6-4fe8-b05e-6fe51d8f7a15,Miley Cyrus,Bad Karma,Plastic Hearts,Miley Cyrus,"[""rock-metal-psychedelic""]"
b19a5748-9fe6-49c8-b27d-a32dc48d46c2,Kacey Musgraves,justified,star-crossed,Kacey Musgraves,"[""folk-classical-country-jazz"", ""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
b1f1d776-714b-44f2-b088-91e053d3aa26,Billy Joel,Only the Good Die Young,The Stranger,Billy Joel,"[""rock-metal-psychedelic"", ""pop""]"
b2428402-5c6c-47ef-8e8d-7e24173a0f4f,Sabrina Carpenter,Diamonds Are Forever,Singular Act I,Sabrina Carpenter,"[""pop"", ""blues-r&b-soul"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
b2b21029-7a35-4137-b420-595affba3e95,"50 Cent",P.I.M.P.,Get Rich or Die Tryin’,"50 Cent","[""hip_hop-rap""]"
b2b61333-3b4e-4574-a117-5c950f28d198,Billy Joel,Vienna,The Stranger,Billy Joel,"[""rock-metal-psychedelic"", ""pop""]"
b2c175b6-ea9e-4180-b371-a7053dfacc92,Miley Cyrus,Gimme What I Want,Plastic Hearts,Miley Cyrus,"[""pop"", ""rock-metal-psychedelic""]"
b3085c07-3429-4dcc-b007-9b56b5b56976,Beyoncé,Daddy Lessons,Lemonade,Beyoncé,"[""folk-classical-country-jazz"", ""blues-r&b-soul""]"
b32c0968-ee42-42c5-bcf7-142b07ff1e11,Harry Styles,Love of My Life,Harry’s House,Harry Styles,"[""pop"", ""rock-metal-psychedelic""]"
"6fb33c8b-06bc-45da-b5a6-1aa172ab8bca",Kacey Musgraves,what doesn't kill me,star-crossed,Kacey Musgraves,"[""others""]"
b3863134-0129-4b46-89b4-cb39a99f7f54,Taylor Swift,Tell Me Why,Fearless,Taylor Swift,"[""folk-classical-country-jazz"", ""opera-musical-theater-soundtrack-vocal-a_cappella"", ""pop""]"
b3fad3c8-5a68-4473-8f3f-9ce29c58f957,The Beatles,Good Morning Good Morning,Sgt. Pepper's Lonely Hearts Club Band,The Beatles,"[""rock-metal-psychedelic""]"
b40ae146-71ca-4f32-bc8a-d5634f63fd14,Luke Bryan,Drink a Beer,Crash My Party,Luke Bryan,"[""folk-classical-country-jazz""]"
b41a0717-19e6-44bf-8e9b-081db31ce5c3,Billy Joel,Movin' Out (Anthony's Song),The Stranger,Billy Joel,"[""rock-metal-psychedelic"", ""pop""]"
b450ff9c-8cf8-4ae1-96dc-e6a5f5ca2c91,AC/DC,Walk All Over You,Highway to Hell,AC/DC,"[""rock-metal-psychedelic""]"
b4d7d506-ccf0-478e-a68e-b97002b49289,Rihanna,Phresh Out the Runway,Unapologetic,Rihanna,"[""hip_hop-rap""]"
b4e2a538-635f-474b-853d-472008c62dbc,Beyoncé,LEVII'S JEANS,COWBOY CARTER,Beyoncé,"[""folk-classical-country-jazz"", ""pop""]"
b4f22410-ef06-4d44-b789-f32c185acbad,Frank Ocean,Start,channel ORANGE,Frank Ocean,"[""blues-r&b-soul""]"
b5155366-8ed1-4719-8627-0e2b4b165139,Chris Stapleton,The Devil Named Music,Traveller,Chris Stapleton,"[""others""]"
b57eed56-5786-4919-a184-68e2863a197b,Frank Ocean,Sweet Life,channel ORANGE,Frank Ocean,"[""blues-r&b-soul""]"
b5d18f3c-3ee8-4a77-bf0b-a0290647e425,Dr. Dre,High Powered,The Chronic,Dr. Dre,"[""hip_hop-rap""]"
"075a9095-3d13-4c9c-af79-9337237692a4",Dr. Dre,The Next Episode,"2001",Dr. Dre,"[""hip_hop-rap""]"
b5f34dd6-7aae-458b-b7ea-b15abd709dcb,Dr. Dre,Still D.R.E.,"2001",Dr. Dre,"[""hip_hop-rap""]"
b5fb0619-5355-4e01-af1c-30d8687d27c8,Beyoncé,II HANDS II HEAVEN,COWBOY CARTER,Beyoncé,"[""blues-r&b-soul"", ""electronic-funk-disco-dance"", ""pop"", ""folk-classical-country-jazz""]"
b62a6557-bf66-4096-9ccb-8f76047af768,ONEWE,Ring on my Ears,GRAVITY,ONEWE,"[""pop"", ""rock-metal-psychedelic""]"
b6588b8d-36d7-417c-92d9-78f224d4a5c0,Beyoncé,JOLENE,COWBOY CARTER,Beyoncé,"[""folk-classical-country-jazz"", ""pop"", ""blues-r&b-soul""]"
b68980bc-03a1-40cd-8d2a-7d156306128b,Luke Bryan,Blood Brothers,Crash My Party,Luke Bryan,"[""folk-classical-country-jazz"", ""pop""]"
b6dab1c3-91d1-4860-a0e3-c12f404fbb27,Kacey Musgraves,Slow Burn,Golden Hour,Kacey Musgraves,"[""folk-classical-country-jazz"", ""pop"", ""rock-metal-psychedelic""]"
b75d7aed-9b7f-4838-b4a0-bbf2e27bd86f,Beyoncé,SMOKE HOUR ★ WILLIE NELSON,COWBOY CARTER,Beyoncé,"[""folk-classical-country-jazz""]"
b7b29561-6d87-4044-8d32-512507ef75ca,Travis Scott,CAROUSEL,ASTROWORLD,Travis Scott,"[""hip_hop-rap""]"
b832b41c-7116-47d8-9135-6208ef327665,Justin Bieber,I'll Show You,Purpose,Justin Bieber,"[""electronic-funk-disco-dance"", ""hip_hop-rap"", ""pop""]"
b87e9843-0b85-4a19-b38a-3c294be9c343,"50 Cent",Blood Hound,Get Rich or Die Tryin’,"50 Cent","[""hip_hop-rap""]"
b8ae2d94-1d68-4816-8a33-7d4039a7e6dc,Luke Bryan,Scarecrows,Kill the Lights,Luke Bryan,"[""folk-classical-country-jazz""]"
"07bb7cd7-fd7a-4106-bff5-28eb150d1a3d",Harry Styles,Daylight,Harry’s House,Harry Styles,"[""pop"", ""rock-metal-psychedelic""]"
b8b5de3a-68b2-4147-b711-8c4693cc836e,Taylor Swift,Starlight,Red,Taylor Swift,"[""folk-classical-country-jazz"", ""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
"077bcd8c-d844-4f3a-8c18-606cb85d1059",Beyoncé,BREAK MY SOUL,RENAISSANCE,Beyoncé,"[""electronic-funk-disco-dance"", ""pop""]"
b8dbf298-c8d1-4f96-a17e-2e12826beaf7,Luke Bryan,Little Less Broken,Born Here Live Here Die Here,Luke Bryan,"[""folk-classical-country-jazz""]"
b8ed6e26-88ef-4ce0-908e-92dcf04c1045,The Beatles,Lovely Rita,Sgt. Pepper's Lonely Hearts Club Band,The Beatles,"[""rock-metal-psychedelic""]"
b8f5eeb7-e992-4d68-ac92-44351049bc19,Miley Cyrus,Handstand,Endless Summer Vacation,Miley Cyrus,"[""pop"", ""rock-metal-psychedelic"", ""electronic-funk-disco-dance""]"
b966ee50-b0fe-4fba-b6cd-dce2c7b89b4a,Travis Scott,THANK GOD,UTOPIA,Travis Scott,"[""hip_hop-rap"", ""electronic-funk-disco-dance""]"
b98e7007-db7f-45b1-b4b7-e448ac8600dc,Travis Scott,TIL FURTHER NOTICE,UTOPIA,Travis Scott,"[""hip_hop-rap"", ""electronic-funk-disco-dance"", ""blues-r&b-soul""]"
ba2b741c-6154-44aa-ad19-d69b5cbd1990,Dr. Dre,Let Me Ride,The Chronic,Dr. Dre,"[""hip_hop-rap""]"
ba3e1016-5a3d-402d-a616-b4a4e894bf7c,Beyoncé,AMEN,COWBOY CARTER,Beyoncé,"[""folk-classical-country-jazz"", ""blues-r&b-soul"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
ba968adc-1a7e-41b9-ac33-a7f59e3ba3b2,Frank Ocean,Thinkin Bout You,channel ORANGE,Frank Ocean,"[""blues-r&b-soul""]"
bb9c223d-40e8-4a09-bdf4-36572ec93577,Lady Gaga,Stupid Love,Chromatica,Lady Gaga,"[""pop"", ""electronic-funk-disco-dance""]"
bbb2722b-5e6b-40f9-9a86-b199d993da85,Lana Del Rey,Hope Is a Dangerous Thing for a Woman Like Me to Have - But I Have It,Norman Fucking Rockwell!,Lana Del Rey,"[""pop""]"
bbb93681-92f7-4507-ad31-8ec60e5fee2c,Lady Gaga,Blade of Grass,MAYHEM,Lady Gaga,"[""pop"", ""rock-metal-psychedelic""]"
"07bff688-08e1-460e-a1fa-420f41fac29b",Radiohead,Fitter Happier,OK Computer,Radiohead,"[""rock-metal-psychedelic""]"
bbf4761a-23c9-42b2-9ec7-bc7b219ea511,Lana Del Rey,The Greatest,Norman Fucking Rockwell!,Lana Del Rey,"[""rock-metal-psychedelic"", ""pop""]"
bc38a43a-9a57-48c4-90d9-b53afb17d730,Rihanna,Never Ending,Anti,Rihanna,"[""pop""]"
bc3a386e-2932-410b-994e-c1619251a87f,AC/DC,Beating Around the Bush,Highway to Hell,AC/DC,"[""rock-metal-psychedelic""]"
bc40d378-ce12-46a2-b4cf-5b5450b0a04c,Ariana Grande,west side,Positions,Ariana Grande,"[""blues-r&b-soul"", ""hip_hop-rap""]"
bc4d07dd-7c60-44e1-9276-073e84b13a65,Kendrick Lamar,God,DAMN.,Kendrick Lamar,"[""others""]"
bc5cf90b-aa33-4da0-97fe-07533c34eea6,Billy Joel,Get It Right the First Time,The Stranger,Billy Joel,"[""rock-metal-psychedelic"", ""pop""]"
bc6ac91c-b4c9-49ab-8a60-af9f289aff33,Radiohead,Treefingers,Kid A,Radiohead,"[""opera-musical-theater-soundtrack-vocal-a_cappella"", ""electronic-funk-disco-dance""]"
bcb0ae1b-0798-44b6-aac0-c3145df461a3,AC/DC,Highway to Hell,Highway to Hell,AC/DC,"[""rock-metal-psychedelic""]"
bd033edd-9898-4f57-a07d-33fe70388bb5,Ariana Grande,true story,eternal sunshine,Ariana Grande,"[""blues-r&b-soul"", ""pop""]"
"0863470f-3aa2-4e12-b8d4-00cf27aa743d",Luke Bryan,Down to One,Born Here Live Here Die Here,Luke Bryan,"[""pop"", ""folk-classical-country-jazz""]"
"0876f8b3-6a22-4526-bfaf-df35634e4a57",Kanye West,Gold Digger,Late Registration,Ye,"[""hip_hop-rap"", ""electronic-funk-disco-dance""]"
"01564f1c-99b2-466a-a60d-4e22a5008525",Kacey Musgraves,angel,star-crossed,Kacey Musgraves,"[""others""]"
bd6a1030-6827-4544-a513-bb9f9da46e68,Ariana Grande,"34+35",Positions,Ariana Grande,"[""pop"", ""blues-r&b-soul"", ""hip_hop-rap""]"
bd839781-98fc-4ff8-9a25-fdcfe0c0db97,Lady Gaga,Babylon,Chromatica,Lady Gaga,"[""pop"", ""electronic-funk-disco-dance""]"
bd96ff05-9a0f-4f86-af2b-f707fa663e29,Dr. Dre,The Watcher,"2001",Dr. Dre,"[""hip_hop-rap""]"
"08d829c0-a4a2-403f-855b-955d8751b37c",Frank Ocean,Close to You,Blonde,Frank Ocean,"[""pop"", ""blues-r&b-soul"", ""electronic-funk-disco-dance""]"
"090d705e-58b2-4f34-b6b7-0ba567fd15df",One Direction,Clouds,FOUR,One Direction,"[""pop""]"
ea2915f0-b307-448f-9081-b5051fd820f6,Luke Bryan,Just Over,Kill the Lights,Luke Bryan,"[""others""]"
bdb0435f-9d43-4d62-a1c7-35ef01b82ba0,Kendrick Lamar,HUMBLE.,DAMN.,Kendrick Lamar,"[""hip_hop-rap""]"
bdbd29ed-7300-431c-8ab9-d55d935b73bf,Lady Gaga,"1000 Doves",Chromatica,Lady Gaga,"[""pop"", ""electronic-funk-disco-dance""]"
be0fcc21-e180-42f1-ad75-76d42a8b2823,Dr. Dre,Bitches Ain't Shit,The Chronic,Dr. Dre,"[""hip_hop-rap""]"
be4869fe-775c-49c4-952b-f5f8e871fa6d,Billy Joel,Everybody Has a Dream,The Stranger,Billy Joel,"[""rock-metal-psychedelic"", ""pop""]"
"20405515-3ba4-4a7c-8970-077de685ee0d",Harry Styles,Cinema,Harry’s House,Harry Styles,"[""pop"", ""rock-metal-psychedelic""]"
bebf3b82-2903-4a77-a5a3-98d6c97febea,Rihanna,Higher,Anti,Rihanna,"[""blues-r&b-soul"", ""rock-metal-psychedelic""]"
bf20616f-bebd-4fae-9e7a-379998944553,Taylor Swift,august,folklore,Taylor Swift,"[""pop"", ""folk-classical-country-jazz""]"
bf4f0c50-5206-46ee-a420-9ea9c52758bb,The Beatles,Tell Me Why,A Hard Day's Night,The Beatles,"[""rock-metal-psychedelic"", ""pop""]"
bf80426d-f2c7-42ca-a05d-22b4eb214267,Luke Bryan,Kill the Lights,Kill the Lights,Luke Bryan,"[""folk-classical-country-jazz""]"
"09532a6e-7b46-4f6f-a36f-c0b896328e5f",SZA,Smoking on My Ex Pack,SOS,SZA,"[""hip_hop-rap"", ""blues-r&b-soul""]"
ce14b77d-ecf1-42b1-98df-6f5b84dd268a,Luke Bryan,Strip It Down,Kill the Lights,Luke Bryan,"[""folk-classical-country-jazz""]"
bfa58091-b5c7-4a21-910b-d0fc8c749002,Taylor Swift,my tears ricochet,folklore,Taylor Swift,"[""folk-classical-country-jazz"", ""pop""]"
bfa6e513-cc7e-40d6-ad9a-042f3484117c,Madison Beer,Blue,Life Support,Madison Beer,"[""pop"", ""electronic-funk-disco-dance""]"
bfa8040f-71ac-46e4-a552-117f4552c887,Kacey Musgraves,Back on the Map,Same Trailer Different Park,Kacey Musgraves,"[""folk-classical-country-jazz"", ""opera-musical-theater-soundtrack-vocal-a_cappella"", ""pop""]"
bfde919d-541d-4003-8cbf-03e36832f1bc,Travis Scott,CAN'T SAY,ASTROWORLD,Travis Scott,"[""hip_hop-rap""]"
bfe78188-4406-4f1d-8d25-734c67b2200a,Shawn Mendes,Roses,Illuminate,Shawn Mendes,"[""pop""]"
bffb94fe-9259-4198-bb26-90faf7e06c85,Madison Beer,Emotional Bruises,Life Support,Madison Beer,"[""pop"", ""rock-metal-psychedelic"", ""blues-r&b-soul""]"
c0274153-a3e8-4b11-81e6-f07275d16b15,Miley Cyrus,Night Crawling,Plastic Hearts,Miley Cyrus,"[""rock-metal-psychedelic""]"
c031a744-7094-45bd-b70b-544196f229f3,Harry Styles,Carolina,Harry Styles,Harry Styles,"[""rock-metal-psychedelic""]"
c03f4355-5248-4b25-9f64-e760e10b65de,Radiohead,Reckoner,In Rainbows,Radiohead,"[""rock-metal-psychedelic""]"
"0963a17b-fcbb-40f1-8645-61318f6b5b6f",Ariana Grande,everytime,Sweetener,Ariana Grande,"[""blues-r&b-soul"", ""pop"", ""hip_hop-rap""]"
"09e3ee84-1a1e-41cd-b911-b3b25413bf51",Lady Gaga,Die with a Smile,MAYHEM,Lady Gaga,"[""pop"", ""rock-metal-psychedelic""]"
e435d141-be43-4f08-a407-561ae4166377,SZA,SOS,SOS,SZA,"[""hip_hop-rap"", ""blues-r&b-soul""]"
c05e4fa3-de9f-43de-bee7-06298c62169e,Madison Beer,Homesick,Life Support,Madison Beer,"[""folk-classical-country-jazz"", ""pop"", ""blues-r&b-soul""]"
c0b751c1-760d-4372-b3a1-e33d093a9f54,Dr. Dre,Rat-Tat-Tat-Tat,The Chronic,Dr. Dre,"[""hip_hop-rap""]"
c0bd5ef6-4545-43d1-b1ae-3b6ca8ef3e49,SZA,Low,SOS,SZA,"[""hip_hop-rap"", ""electronic-funk-disco-dance"", ""blues-r&b-soul""]"
c1129bfc-a745-4ec7-8bb4-a4c3b0da2a40,Camila Cabello,Liar,Romance,Camila Cabello,"[""pop"", ""electronic-funk-disco-dance""]"
c1cd30be-f75a-43f4-9179-4dc0a7a4b5ed,Kacey Musgraves,Step Off,Same Trailer Different Park,Kacey Musgraves,"[""folk-classical-country-jazz"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
c2185f4b-ada4-412e-b442-b9c23dc8d9d0,Beyoncé,PLASTIC OFF THE SOFA,RENAISSANCE,Beyoncé,"[""blues-r&b-soul"", ""folk-classical-country-jazz""]"
c34e6463-b344-4c74-a090-ebe1de89398b,Ariana Grande,"break up with your girlfriend, i'm bored","thank u, next",Ariana Grande,"[""pop"", ""hip_hop-rap"", ""blues-r&b-soul""]"
c3a6bfa9-e1f2-4b4a-a3c8-86bb3c493ced,Beyoncé,JUST FOR FUN,COWBOY CARTER,Beyoncé,"[""folk-classical-country-jazz"", ""blues-r&b-soul""]"
c3e7d3c9-844b-4727-8918-a743f95aedd3,Chris Stapleton,You Should Probably Leave,Starting Over,Chris Stapleton,"[""folk-classical-country-jazz""]"
d25a221f-b009-4bad-bbb5-5a9b8facfd8c,Kendrick Lamar,Pride,DAMN.,Kendrick Lamar,"[""others""]"
c3e901e3-f2fb-4b84-add4-ec16ce173476,Frank Ocean,Seigfried,Blonde,Frank Ocean,"[""pop"", ""blues-r&b-soul"", ""rock-metal-psychedelic""]"
c443b125-4f24-4b4d-bbf8-14a3b4b76c29,Beyoncé,HEATED,RENAISSANCE,Beyoncé,"[""electronic-funk-disco-dance""]"
c4a4b83f-0cfa-4373-98e8-4b5fbe0a80e1,Demi Lovato,Stone Cold,Confident,Demi Lovato,"[""pop"", ""blues-r&b-soul""]"
c523fdc9-69ae-4565-a33c-ebd7018e5f46,SZA,Prom,Ctrl,SZA,"[""blues-r&b-soul"", ""pop""]"
"582ea214-287a-45b4-85d3-ca70219f7673",Chris Stapleton,"Nashville, TN",Starting Over,Chris Stapleton,"[""others""]"
afccace1-ebd1-4365-811c-bc1d8fe9d74a,Chris Stapleton,When I'm with You,Starting Over,Chris Stapleton,"[""others""]"
c581304f-555e-40b8-82ca-85715e7e1a90,Miley Cyrus,High,Plastic Hearts,Miley Cyrus,"[""rock-metal-psychedelic"", ""pop""]"
cb201387-9feb-4790-9f15-e339264ffac2,Kanye West,Slow Jamz,The College Dropout,Ye,"[""hip_hop-rap"", ""blues-r&b-soul""]"
c58cbe16-1cf3-4abe-8ecf-72efc3df47af,Frank Ocean,Futura Free,Blonde,Frank Ocean,"[""blues-r&b-soul"", ""electronic-funk-disco-dance"", ""pop"", ""hip_hop-rap""]"
c5d53224-8020-4875-8a01-d8dcee78ee2c,Ariana Grande,imperfect for you,eternal sunshine,Ariana Grande,"[""pop""]"
c5d5944d-4c3c-4380-81a1-058223d5150c,Dua Lipa,Happy for You,Radical Optimism,Dua Lipa,"[""pop"", ""electronic-funk-disco-dance"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
c5e9f072-f439-46b4-8e1d-a0551f879a53,Ariana Grande,just like magic,Positions,Ariana Grande,"[""blues-r&b-soul"", ""hip_hop-rap"", ""pop""]"
c5ee6729-27f0-405c-9543-0f27551ae711,Luke Bryan,One Margarita,Born Here Live Here Die Here,Luke Bryan,"[""folk-classical-country-jazz"", ""opera-musical-theater-soundtrack-vocal-a_cappella"", ""pop""]"
c60aa61e-8531-442b-b1b3-058ef2cdbd73,Lana Del Rey,This Is What Makes Us Girls,Born to Die,Lana Del Rey,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
c6333bbd-dfa3-4c00-bff9-f436f7664490,Lady Gaga,Sine from Above,Chromatica,Lady Gaga,"[""electronic-funk-disco-dance"", ""pop""]"
c655baae-fc5b-4c14-830e-f5d81d6695db,Rihanna,Lost in Paradise,Unapologetic,Rihanna,"[""pop""]"
c68bda82-b62d-4b5f-87ba-fb014adacd8a,Miley Cyrus,River,Endless Summer Vacation,Miley Cyrus,"[""pop"", ""electronic-funk-disco-dance""]"
c68ffb4b-3dfb-4a42-898b-f75606a4a988,Frank Ocean,Solo (Reprise),Blonde,Frank Ocean,"[""hip_hop-rap""]"
"562d4ab6-a137-474a-8d7d-25b917fd3b19",Chris Stapleton,Devil Always Made Me Think Twice,Starting Over,Chris Stapleton,"[""others""]"
"16c51fd8-9860-4be5-8e6b-9ed789cce7be",Kacey Musgraves,keep lookin' up,star-crossed,Kacey Musgraves,"[""others""]"
"436c4ee4-866f-4d99-ac45-3bd8766b32b6",Chris Stapleton,Old Friends,Starting Over,Chris Stapleton,"[""others""]"
c6a866f8-38a0-4721-93d9-f2fdab1132a8,Luke Bryan,Roller Coaster,Crash My Party,Luke Bryan,"[""folk-classical-country-jazz""]"
"28f528a1-9c0e-4300-9ccb-e5aabf070088",Kacey Musgraves,good wife,star-crossed,Kacey Musgraves,"[""others""]"
c6d52660-c0cf-41f7-98be-0a557612d21d,Demi Lovato,You're My Only Shorty,Unbroken,Demi Lovato,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
c728b336-c8ff-4ef0-92f5-1191d870c66e,Ariana Grande,the boy is mine,eternal sunshine,Ariana Grande,"[""pop"", ""blues-r&b-soul"", ""hip_hop-rap""]"
c73d19f2-34cf-4ce6-b430-42c4df4e573d,Miley Cyrus,Never Be Me,Plastic Hearts,Miley Cyrus,"[""pop"", ""rock-metal-psychedelic""]"
c7e6cc5b-8016-4ebb-89c2-91cca6fc4787,Maroon 5,Sunday Morning,Songs About Jane,Maroon 5,"[""pop"", ""rock-metal-psychedelic""]"
"0aa8109d-8f18-4940-aba5-a7085a63732e",Harry Styles,Little Freak,Harry’s House,Harry Styles,"[""pop"", ""rock-metal-psychedelic""]"
c7fa0881-80a6-4c21-ae84-e924478a294a,Luke Bryan,Move,Kill the Lights,Luke Bryan,"[""folk-classical-country-jazz"", ""electronic-funk-disco-dance""]"
c84a9e2b-975e-4062-8656-05c98c488858,Kanye West,We Major,Late Registration,Ye,"[""hip_hop-rap""]"
c8591130-2a9d-4fd5-9d64-a681fb2c1dde,AC/DC,Girls Got Rhythm,Highway to Hell,AC/DC,"[""rock-metal-psychedelic""]"
fb608df4-aec9-497c-b225-bb920192068f,Chris Stapleton,Whiskey Sunrise,Starting Over,Chris Stapleton,"[""others""]"
c8b08fe4-29d4-431d-9c52-170d44fd6901,Dr. Dre,Housewife,"2001",Dr. Dre,"[""hip_hop-rap""]"
c8c48877-890c-4717-b472-6fd407563397,Kanye West,Jesus Walks,The College Dropout,Ye,"[""hip_hop-rap""]"
c8f8797e-27ea-426c-9947-85866f81d3e3,SZA,Seek & Destroy,SOS,SZA,"[""pop""]"
c91fd146-01cb-4673-b653-d0845c05e164,The Beatles,Misery,Please Please Me,The Beatles,"[""rock-metal-psychedelic""]"
c954a317-0690-4749-abcb-39f74423509e,Frank Ocean,Solo,Blonde,Frank Ocean,"[""pop"", ""blues-r&b-soul""]"
cdaeafbb-199f-4d11-bc96-eb7f2bb98f5b,Demi Lovato,My Love Is Like a Star,Unbroken,Demi Lovato,"[""pop"", ""blues-r&b-soul""]"
c9b0bb47-65be-430f-94b9-1fc6adbd7ecc,Madison Beer,The Beginning,Life Support,Madison Beer,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella"", ""blues-r&b-soul""]"
"0bdf1cc9-502b-4cf1-97a8-1037422e77e4",Ariana Grande,pete davidson,Sweetener,Ariana Grande,"[""pop"", ""blues-r&b-soul"", ""hip_hop-rap""]"
"0c1481db-8f8f-46ba-ba51-a238617c62b1",Ariana Grande,my hair,Positions,Ariana Grande,"[""blues-r&b-soul""]"
"0c543b43-9332-4e3c-8108-af9c3d54fae4",Rihanna,Love Without Tragedy / Mother Mary,Unapologetic,Rihanna,"[""pop"", ""blues-r&b-soul""]"
ca35455e-48da-4cea-9e5d-c4d4e4178f55,Maroon 5,Lucky Strike,Overexposed,Maroon 5,"[""pop"", ""rock-metal-psychedelic"", ""electronic-funk-disco-dance""]"
ca3c4a82-bbac-4521-8061-ba3317f4aad1,Taylor Swift,The Last Time,Red,Taylor Swift,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella"", ""rock-metal-psychedelic""]"
f823bd97-adfc-4b14-bb45-a16a593b90ee,Chris Stapleton,Starting Over,Starting Over,Chris Stapleton,"[""folk-classical-country-jazz"", ""rock-metal-psychedelic""]"
"0c6652d7-1b12-44b4-b673-e63a0006bf90",Luke Bryan,To the Moon and Back,Kill the Lights,Luke Bryan,"[""others""]"
cad83a64-dd3f-40d9-b270-c11c159fabda,Lady Gaga,Abracadabra,MAYHEM,Lady Gaga,"[""pop"", ""electronic-funk-disco-dance""]"
d22f7698-51d5-428e-a83e-a7b35f584dcb,One Direction,Love You Goodbye,Made in the A.M.,One Direction,"[""pop""]"
d2555d82-571d-406c-8e96-21562753cebc,Shawn Mendes,There's Nothing Holdin' Me Back,Illuminate,Shawn Mendes,"[""pop"", ""electronic-funk-disco-dance""]"
d275d6cf-801f-445a-a236-c0667e5a154f,Harry Styles,Watermelon Sugar,Fine Line,Harry Styles,"[""pop"", ""rock-metal-psychedelic""]"
